pub_date,category,puborg,pcode,childtype,title,url,summary
2018-04-20,国务院公报,,,,中华人民共和国国务院任免人员,http://www.gov.cn/gongbao/content/2018/content_5283568.htm,中华人民共和国国务院任免人员 2018年3月20日 汪永清不再兼任国务院副秘书长职务。 任命袁曙宏为司法部副部长。 任命熊选国、赵大程、刘志强、刘振宇、刘炤为司法部副部长。 任命李金早、李群、项兆伦、...
2018-04-20,国务院公报,,,,中华人民共和国国土资源部令（第79号） 国土资源执法监督规定,http://www.gov.cn/gongbao/content/2018/content_5283239.htm,中华人民共和国国土资源部令 第 79 号 《国土资源执法监督规定》已经2017年12月27日国土资源部第4次部务会议审议通过，现予公布，自2018年3月1日起施行。 部 长 姜大明 2018年1月2...
2018-04-20,国务院公报,,,,国家安全生产监督管理总局令（第93号） 烟花爆竹生产经营安全规定,http://www.gov.cn/gongbao/content/2018/content_5283560.htm,国家安全生产监督管理总局令 第 93 号 《烟花爆竹生产经营安全规定》已经2017年12月11日国家安全生产监督管理总局第16次局长办公会议审议通过，现予公布，自2018年3月1日起施行。 局 长 ...
2018-04-20,国务院公报,,,,国务院办公厅转发证监会关于开展创新企业境内发行股票或存托凭证试点若干意见的通知 关于开展创新企业境内发行股票或存托凭证试点的若干意见,http://www.gov.cn/gongbao/content/2018/content_5283186.htm,国务院办公厅转发证监会关于开展创新企业 境内发行股票或存托凭证试点若干意见的通知 国办发〔2018〕21号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 证监会《关于开展创新企业境内发行股...
2018-04-19,国务院文件,国务院办公厅,国办发〔2018〕25号,国务院组织机构\其他,国务院办公厅关于调整首届中国国际进口博览会筹备委员会组成人员的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/19/content_5283994.htm,国务院办公厅关于调整首届中国国际进口博览会 筹备委员会组成人员的通知 国办发〔2018〕25号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 根据工作需要和人员变动情况，国务院决定对首届中...
2018-04-19,国务院部门文件,国务院学位委员会,学位〔2018〕18号,科技、教育\教育,国务院学位委员会关于印发学位授权自主审核单位名单的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/19/content_5457911.htm,国务院学位委员会关于印发学位授权自主审核 单位名单的通知 学位〔2018〕18号 各省级学位委员会、有关学位授予单位： 经国务院学位委员会第三十四次会议审议批准，现将可开展学位授权自主审核的单位名单印...
2018-04-18,国务院文件,国务院办公厅,国办发〔2018〕22号,综合政务\政务公开,国务院办公厅关于做好政府公报工作的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/18/content_5283669.htm,国务院办公厅关于做好政府公报工作的通知 国办发〔2018〕22号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 政府公报是刊登行政法规和规章标准文本的法定载体，是政府机关发布政令的权威渠道...
2018-04-17,国务院文件,国务院,国发〔1984〕126号,国土资源、能源\煤炭,国务院批转国家经委、国家计委、财政部关于调整煤炭工业若干政策问题的请示的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281674.htm,国务院批转国家经委、 国家计委、财政部关于调整煤炭工业 若干政策问题的请示的通知 国发〔1984〕126号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 国务院同意国家经委、国家计委、财政...
2018-04-17,国务院文件,国务院,国发〔1995〕15号,农业、林业、水利\农业、畜牧业、渔业,国务院关于粮食部门深化改革实行两条线运行的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281685.htm,国务院关于粮食部门 深化改革实行两条线运行的通知 国发〔1995〕15号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 粮食是关系国计民生的特殊重要商品。为了加强国家对粮油市场的宏观调控，...
2018-04-17,国务院文件,国务院,国发〔1983〕5号,国土资源、能源\煤炭,国务院批转煤炭工业部、财政部、中国人民银行关于全国统配、重点煤矿向用户增收维简费问题的报告的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281668.htm,国务院批转煤炭工业部、财政部、 中国人民银行关于全国统配、重点煤矿 向用户增收维简费问题的报告的通知 国发〔1983〕5号 各省、市、自治区人民政府，国务院各部委，各直属机构： 国务院同意煤炭部、财政...
2018-04-17,国务院文件,国务院,国发〔1980〕82号,国土资源、能源\矿产,国务院批转地质部关于切实保障野外地质工作条件的报告,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281662.htm,国务院批转地质部关于 切实保障野外地质工作条件的报告 国发〔1980〕82号 各省、市、自治区人民政府（革命委员会），国务院各部委、各直属机构： 国务院同意地质部《关于切实保障野外地质工作条件的报告》...
2018-04-17,国务院文件,国务院,国发〔1979〕207号,工业、交通\铁路,国务院对提高外宾、华侨和港澳同胞火车票价问题的批复,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281659.htm,国务院对提高外宾、华侨 和港澳同胞火车票价问题的批复 国发〔1979〕207号 铁道部： 你部一九七九年二月二日《关于提高外宾、华侨和港澳同胞火车票价的请示》收悉。现批复如下： 一、同意提高对外宾乘坐...
2018-04-17,国务院文件,国务院,国发〔1979〕206号,国民经济管理、国有资产监管\物价,国务院批转国家物价总局关于出口工业品供应作价几个问题的请示报告,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281657.htm,国务院批转国家物价总局关于出口工业品 供应作价几个问题的请示报告 国发〔1979〕206号 各省、市、自治区革命委员会，国务院财经各部委、直属机构： 国务院同意国家物价总局《关于出口工业品供应作价几个...
2018-04-17,国务院文件,国务院,国发〔1979〕100号,劳动、人事、监察\劳动就业,国务院批转国家劳动总局、卫生部关于加强厂矿企业防尘防毒工作的报告,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281634.htm,国务院批转国家劳动总局、卫生部 关于加强厂矿企业防尘防毒工作的报告 国发〔1979〕100号 各省、市、自治区革命委员会，国务院各部委、各直属机构： 国务院统一国家劳动总局、卫生部《关于加强厂矿企业防...
2018-04-17,国务院文件,国务院办公厅,国办发〔2003〕62号,国民经济管理、国有资产监管\物价,国务院办公厅关于印发电价改革方案的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281575.htm,国务院办公厅关于印发 电价改革方案的通知 国办发〔2003〕62号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 发展改革委会同有关单位提出的《电价改革方案》已经国务院同意，现印发给你们，...
2018-04-17,国务院文件,国务院,国函〔1995〕61号,国民经济管理、国有资产监管\经济体制改革,国务院关于“九五”期间上海浦东新区开发开放有关政策的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281838.htm,国务院关于“九五”期间上海 浦东新区开发开放有关政策的通知 国函〔1995〕61号 上海市人民政府： 党中央、国务院对上海浦东开发开放非常重视，制定了一系列政策措施，先后下发了有关文件，对浦东的开发开...
2018-04-17,国务院文件,国务院办公厅,国办发〔1981〕81号,国民经济管理、国有资产监管\其他,国务院办公厅转发国家计委等部门关于进口小汽车的处理和作价问题的报告的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281563.htm,国务院办公厅转发国家计委等部门关于 进口小汽车的处理和作价问题 的报告的通知 国办发〔1981〕81号 各省、市、自治区人民政府，国务院各部委、各直属机构： 国家计委等部门《关于进口小汽车的处理和作价...
2018-04-17,国务院文件,国务院办公厅,（1980）室字10号,工业、交通\水运,转达国务院对交通部《关于与外国建立合营轮船公司问题的请示》的批示,http://www.gov.cn/zhengce/zhengceku/2018-04/17/content_5281521.htm,转达国务院对交通部《关于与外国 建立合营轮船公司问题的请示》的批示 （1980）室字10号 北京、上海、天津、广东、广西、福建、浙江、江苏、山东、河北、辽宁、四川、湖北、江西、安徽省（市、自治区）人民...
2018-04-13,国务院文件,国务院,国发〔1996〕19号,商贸、海关、旅游\国内贸易（含供销）,国务院关于进一步完善化肥流通体制的通知,https://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5281692.htm,国务院关于进一步完善 化肥流通体制的通知 国发〔1996〕19号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 近年来，各地区、各部门认真贯彻落实《国务院关于改革化肥等农业生产资料流通体制...
2018-04-13,国务院文件,国务院,国发〔1995〕8号,农业、林业、水利\农业、畜牧业、渔业,国务院关于深化粮食棉花化肥购销体制改革的通知,https://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5281683.htm,国务院关于深化粮食棉花化肥 购销体制改革的通知 国发〔1995〕8号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 根据中央农村工作会议精神，现就深化粮食、棉花、化肥购销体制改革，进一步做...
2018-04-13,国务院文件,国务院,国发〔1982〕103号,国土资源、能源\矿产,国务院关于保护国营矿业企业正常生产的决定,https://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5282177.htm,国务院关于保护国营矿业企业 正常生产的决定 国发〔1982〕103号 各省、市、自治区人民政府，国务院各部委、各直属机构： 近年来，一些单位和个人非法进入国营矿区滥采乱挖矿产资源，哄抢矿产品，破坏矿区...
2018-04-13,国务院文件,国务院,国发〔1981〕150号,农业、林业、水利\林业,国务院关于制止木材变相议价和随便加价的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5282173.htm,国务院关于制止木材 变相议价和随便加价的通知 国发〔1981〕150号 各省、市、自治区人民政府，国务院各部委、各直属机构： 中共中央、国务院今年三月八日《关于保护森林发展林业若干问题的决定》和国务院...
2018-04-13,国务院文件,国务院,国发〔1980〕156号,国土资源、能源\石油与天然气,国务院关于与外商合作勘探开发石油工作统一归口问题的批复,http://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5282167.htm,国务院关于与外商合作勘探 开发石油工作统一归口问题的批复 国发〔1980〕156号 石油部并各省、市、自治区人民政府（革命委员会）： 国务院同意石油部《关于与外商合作勘探开发石油工作统一归口的建议》，...
2018-04-13,国务院文件,国务院,国发〔1979〕114号,国土资源、能源\石油与天然气,国务院对石油部关于与外国石油公司在我海域合作进行地球物理勘探工作有关问题请示的批复,http://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5282158.htm,国务院对石油部 关于与外国石油公司在我海域 合作进行地球物理勘探工作 有关问题请示的批复 国发〔1979〕114号 石油部并沿海各省、市、自治区革命委员会，总参谋部，全国无线电管理委员会： 国务院同意...
2018-04-13,国务院文件,国务院,国发〔1978〕227号,国民经济管理、国有资产监管\物价,国务院批转国家物价总局关于提高部分纸张出厂价格的请示报告,http://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5282155.htm,国务院批转国家物价总局关于提高 部分纸张出厂价格的请示报告 国发〔1978〕227号 各省、市、自治区革命委员会，国家计委、轻工业部、商业部、教育部、财政部、国家出版局： 国务院同意国家物价总局《关于...
2018-04-13,国务院文件,国务院,国函〔2003〕115号,国民经济管理、国有资产监管\国有资产监管,国务院关于组建中国化工集团公司有关问题的批复,http://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5281856.htm,国务院关于组建中国化工集团公司 有关问题的批复 国函〔2003〕115号 国资委： 你委《关于报请批准中国化工集团公司组建方案和章程的请示》（国资改革〔2003〕13号）收悉。现就组建中国化工集团公司...
2018-04-13,国务院文件,国务院、中央军委,国函〔2003〕60号,工业、交通\民航,国务院 中央军委关于同意新建云南文山民用机场的批复,http://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5281853.htm,国务院 中央军委 关于同意新建云南文山民用机场的批复 国函〔2003〕60号 云南省人民政府： 你省《关于新建云南文山民用机场的请示》（云政发〔2001〕135号）收悉。现批复如下： 一、同意新建云南...
2018-04-13,国务院文件,国务院,国发〔1978〕2号,国土资源、能源\电力,国务院批转燃料、电力凭证定量供应办法的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/13/content_5281840.htm,国务院批转燃料、电力凭证定量 供应办法的通知 国发〔1978〕2号 各省、市、自治区革命委员会，国务院各部委，总后勤部、国防科委、铁道兵： 国务院同意国家计划委员会会同有关部门拟定的《燃料统一管理、凭...
2018-04-12,国务院文件,国务院,国发〔1979〕71号,国土资源、能源\煤炭,国务院批转全国煤矸石、石煤综合利用经验交流会议纪要,http://www.gov.cn/zhengce/zhengceku/2018-04/12/content_5281620.htm,国务院批转全国煤矸石、 石煤综合利用经验交流会议纪要 国发〔1979〕71号 各省、市、自治区革命委员会，国务院各部委、各直属机构： 国务院同意国家经委、煤炭部、国家建材总局的《全国煤矸石、石煤综合利...
2018-04-12,国务院文件,国务院,国发〔2018〕9号,综合政务\其他,国务院关于落实《政府工作报告》重点工作部门分工的意见,http://www.gov.cn/zhengce/zhengceku/2018-04/12/content_5281920.htm,国务院关于落实《政府工作报告》 重点工作部门分工的意见 国发〔2018〕9号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 为全面贯彻党的十九大和十九届二中、三中全会精神，深入落实中央经济...
2018-04-10,国务院公报,,,,中共中央办公厅 国务院办公厅印发《关于提高技术工人待遇的意见》,http://www.gov.cn/gongbao/content/2018/content_5280548.htm,中共中央办公厅 国务院办公厅印发 《关于提高技术工人待遇的意见》 近日，中共中央办公厅、国务院办公厅印发了《关于提高技术工人待遇的意见》，并发出通知，要求各地区各部门结合实际认真贯彻落实。 《关于提高...
2018-04-10,国务院公报,,,,财政部 税务总局 水利部关于印发《扩大水资源税改革试点实施办法》的通知 扩大水资源税改革试点实施办法,http://www.gov.cn/gongbao/content/2018/content_5280598.htm,财政部 税务总局 水利部关于印发《扩大水资源税 改革试点实施办法》的通知 财税〔2017〕80号 北京市、天津市、山西省、内蒙古自治区、山东省、河南省、四川省、陕西省、宁夏回族自治区人民政府： 为全面...
2018-04-10,国务院公报,,,,国家版权局令（第13号） 国家版权局关于废止部分规章、规范性文件的决定,http://www.gov.cn/gongbao/content/2018/content_5280597.htm,国 家 版 权 局 令 第 13 号 《国家版权局关于废止部分规章、规范性文件的决定》已经2017年12月5日国家版权局局务会议审议通过，现予公布，自公布之日起施行。 局 长 聂辰席 2017年12...
2018-04-10,国务院公报,,,,中华人民共和国环境保护部公告（2017年第57号） 环境保护部决定废止的规范性文件,http://www.gov.cn/gongbao/content/2018/content_5280599.htm,中华人民共和国环境保护部公告 2017 年 第 57 号 为深入推进“放管服”改革，确保各项改革措施有效落实，根据《国务院办公厅关于进一步做好“放管服”改革涉及的规章、规范性文件清理工作的通知》（国办...
2018-04-10,国务院公报,,,,中华人民共和国农业部公告（第2611号） 兽药生产企业飞行检查管理办法,http://www.gov.cn/gongbao/content/2018/content_5280600.htm,中华人民共和国农业部公告 第 2611 号 为强化兽药安全监管，确保兽药产品质量，我部组织制定了《兽药生产企业飞行检查管理办法》，现予发布，自发布之日起施行。 特此公告 农 业 部 2017年11月2...
2018-04-10,国务院公报,,,,中华人民共和国交通运输部令（2017年第34号） 国内投资民用航空业规定,http://www.gov.cn/gongbao/content/2018/content_5280590.htm,中华人民共和国交通运输部令 2017 年 第 34 号 《国内投资民用航空业规定》已于2017年12月13日经第24次部务会议通过，现予公布，自2018年1月19日起施行。 部 长 李小鹏 2017...
2018-04-10,国务院公报,,,,中华人民共和国国家发展和改革委员会令（第12号） 国家发展改革委决定废止的规章目录（9件） 国家发展改革委决定废止的规范性文件目录（143件）,http://www.gov.cn/gongbao/content/2018/content_5280580.htm,中华人民共和国国家发展和改革委员会令 第 12 号 为贯彻落实党中央、国务院关于“简政放权、放管结合、优化服务”改革和生态文明建设、环境保护等要求，经商国务院相关部门，现决定废止《关于印发〈关于改进工...
2018-04-10,国务院公报,,,,国家新闻出版广电总局令（第13号） 国家新闻出版广电总局关于废止、修改和宣布失效部分规章、规范性文件的决定,http://www.gov.cn/gongbao/content/2018/content_5280596.htm,国家新闻出版广电总局令 第 13 号 《国家新闻出版广电总局关于废止、修改和宣布失效部分规章、规范性文件的决定》已经2017年12月5日国家新闻出版广电总局局务会议审议通过，现予公布，自公布之日起施行...
2018-04-10,国务院公报,,,,国务院关于《必须招标的工程项目规定》的批复,http://www.gov.cn/gongbao/content/2018/content_5280578.htm,国务院关于《必须招标的工程项目规定》的批复 国函〔2018〕56号 国家发展改革委： 国务院批准《必须招标的工程项目规定》（以下简称《规定》），由你委公布，公布时注明“经国务院批准”。《规定》的施行日...
2018-04-10,国务院公报,,,,中华人民共和国国家卫生和计划生育委员会令（第18号） 国家卫生计生委关于修改《新食品原料安全性审查管理办法》等7件部门规章的决定,http://www.gov.cn/gongbao/content/2018/content_5280595.htm,中华人民共和国国家卫生和计划生育委员会令 第 18 号 《国家卫生计生委关于修改〈新食品原料安全性审查管理办法〉等7件部门规章的决定》已于2017年12月5日经国家卫生计生委委主任会议讨论通过，现予公...
2018-04-10,国务院公报,,,,中华人民共和国司法部令（第137号） 基层法律服务所管理办法,http://www.gov.cn/gongbao/content/2018/content_5280584.htm,中华人民共和国司法部令 第 137 号 《基层法律服务所管理办法》已经司法部部务会议修订通过，现将修订后的《基层法律服务所管理办法》公布，自2018年2月1日起施行。 部 长 张 军 2017年12...
2018-04-10,国务院公报,,,,中华人民共和国交通运输部令（2017年第33号）,http://www.gov.cn/gongbao/content/2018/content_5280589.htm,中华人民共和国交通运输部令 2017 年 第 33 号 《航空器型号和适航合格审定噪声规定》已于2017年12月6日经第23次部务会议通过，现予公布，自2018年1月12日起施行。 部 长 李小鹏 ...
2018-04-10,国务院公报,,,,中华人民共和国国家卫生和计划生育委员会令（第16号） 卫生计生系统内部审计工作规定,http://www.gov.cn/gongbao/content/2018/content_5280593.htm,中华人民共和国国家卫生和计划生育委员会令 第 16 号 《卫生计生系统内部审计工作规定》已于2017年10月16日经国家卫生计生委委主任会议讨论通过，现予公布，自2018年1月1日起施行。 主 任 ...
2018-04-10,国务院公报,,,,中华人民共和国国家卫生和计划生育委员会令（第17号） 国家卫生计生委决定废止的部门规章目录（4件）,http://www.gov.cn/gongbao/content/2018/content_5280594.htm,中华人民共和国国家卫生和计划生育委员会令 第 17 号 为深入推进政府职能转变和行政审批制度改革，切实维护法制统一，推进依法行政，经2017年12月5日国家卫生计生委委主任会议讨论通过，决定废止《母乳...
2018-04-10,国务院公报,,,,中华人民共和国司法部令（第138号） 基层法律服务工作者管理办法,http://www.gov.cn/gongbao/content/2018/content_5280585.htm,中华人民共和国司法部令 第 138 号 《基层法律服务工作者管理办法》已经司法部部务会议修订通过，现将修订后的《基层法律服务工作者管理办法》公布，自2018年2月1日起施行。 部 长 张 军 201...
2018-04-10,国务院公报,,,,国务院办公厅关于印发《知识产权对外转让有关工作办法（试行）》的通知 知识产权对外转让有关工作办法（试行）,http://www.gov.cn/gongbao/content/2018/content_5280577.htm,国务院办公厅关于印发《知识产权对外转让 有关工作办法（试行）》的通知 国办发〔2018〕19号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 《知识产权对外转让有关工作办法（试行）》已经国...
2018-04-10,国务院公报,,,,国务院办公厅关于印发跨省域补充耕地国家统筹管理办法和城乡建设用地增减挂钩节余指标 跨省域调剂管理办法的通知 跨省域补充耕地国家统筹管理办法 城乡建设用地增减挂钩节余指标跨省域调剂管理办法,http://www.gov.cn/gongbao/content/2018/content_5280576.htm,国务院办公厅关于印发跨省域补充耕地国家 统筹管理办法和城乡建设用地增减挂钩 节余指标跨省域调剂管理办法的通知 国办发〔2018〕16号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 《跨省...
2018-04-10,国务院公报,,,,中华人民共和国交通运输部令（2017年第35号） 外国公共航空运输承运人运行合格审定规则,http://www.gov.cn/gongbao/content/2018/content_5280591.htm,中华人民共和国交通运输部令 2017 年 第 35 号 《外国公共航空运输承运人运行合格审定规则》已于2017年12月13日经第24次部务会议通过，现予公布，自2018年1月29日起施行。 部 长 ...
2018-04-10,国务院公报,,,,中华人民共和国文化部令（第57号） 文化部关于废止和修改部分部门规章的决定,http://www.gov.cn/gongbao/content/2018/content_5280592.htm,中华人民共和国文化部令 第 57 号 《文化部关于废止和修改部分部门规章的决定》已经2017年11月24日文化部部务会议审议通过，现予发布。 部 长 雒树刚 2017年12月15日 文化部关于废止和...
2018-04-10,国务院公报,,,,中华人民共和国司法部令（第136号） 司法部关于修改《取得国家法律职业资格的台湾居民在大陆从事律师职业管理办法》的 决定 取得国家法律职业资格的台湾居民在大陆从事律师职业管理办法,http://www.gov.cn/gongbao/content/2018/content_5280583.htm,中华人民共和国司法部令 第 136 号 《司法部关于修改〈取得国家法律职业资格的台湾居民在大陆从事律师职业管理办法〉的决定》已经2017年4月25日司法部部务会议审议通过，现予发布，自2017年11月...
2018-04-10,国务院公报,,,,中华人民共和国人力资源和社会保障部 中华人民共和国财政部令（第36号） 企业年金办法,http://www.gov.cn/gongbao/content/2018/content_5280588.htm,第 36 号 《企业年金办法》已经2016年12月20日人力资源社会保障部第114次部务会审议通过，财政部审议通过。现予公布，自2018年2月1日起施行。 人力资源社会保障部部长 尹蔚民 财 政 ...
2018-04-10,国务院公报,,,,国务院办公厅关于促进全域旅游发展的指导意见,http://www.gov.cn/gongbao/content/2018/content_5280575.htm,国务院办公厅关于促进全域旅游发展的指导意见 国办发〔2018〕15号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 旅游是发展经济、增加就业和满足人民日益增长的美好生活需要的有效手段，旅游...
2018-04-10,国务院公报,,,,中华人民共和国国家发展和改革委员会令（第11号） 企业境外投资管理办法,http://www.gov.cn/gongbao/content/2018/content_5280579.htm,中华人民共和国国家发展和改革委员会令 第 11 号 《企业境外投资管理办法》已经国家发展和改革委员会主任办公会议审议通过，现予公布，自2018年3月1日起施行。 主 任 何立峰 2017年12月26...
2018-04-10,国务院公报,,,,国务院办公厅关于保障城市轨道交通安全运行的意见,http://www.gov.cn/gongbao/content/2018/content_5280574.htm,国务院办公厅关于保障 城市轨道交通安全运行的意见 国办发〔2018〕13号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 城市轨道交通是城市公共交通系统的骨干，是城市综合交通体系的重要组成...
2018-04-10,国务院公报,,,,中华人民共和国人力资源和社会保障部令（第35号） 事业单位公开招聘违纪违规行为处理规定,http://www.gov.cn/gongbao/content/2018/content_5280587.htm,中华人民共和国人力资源和社会保障部令 第 35 号 《事业单位公开招聘违纪违规行为处理规定》已经2017年9月25日人力资源社会保障部第135次部务会审议通过，现予公布，自2018年1月1日起施行。 ...
2018-04-10,国务院公报,,,,中华人民共和国国家民族事务委员会令（2017年第2号） 民族统计工作管理办法,http://www.gov.cn/gongbao/content/2018/content_5280582.htm,中华人民共和国国家民族事务委员会令 2017 年 第 2 号 《民族统计工作管理办法》已经2017年12月12日国家民委委务会议审议通过，现予公布，自公布之日起施行。 主 任 巴特尔 2017年12...
2018-04-10,国务院公报,,,,国务院关于机构设置的通知,http://www.gov.cn/gongbao/content/2018/content_5280572.htm,国务院关于机构设置的通知 国发〔2018〕6号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 根据党的十九届三中全会审议通过的《深化党和国家机构改革方案》、第十三届全国人民代表大会第一次会...
2018-04-10,国务院公报,,,,国务院关于部委管理的国家局设置的通知,http://www.gov.cn/gongbao/content/2018/content_5280573.htm,国务院关于部委管理的国家局设置的通知 国发〔2018〕7号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 根据党的十九届三中全会审议通过的《深化党和国家机构改革方案》、国务院第一次常务会议...
2018-04-10,国务院公报,,,,国务院关于印发积极牵头组织国际大科学计划和大科学工程方案的通知 积极牵头组织国际大科学计划和大科学工程方案,http://www.gov.cn/gongbao/content/2018/content_5280571.htm,国务院关于印发积极牵头组织国际大科学 计划和大科学工程方案的通知 国发〔2018〕5号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 现将《积极牵头组织国际大科学计划和大科学工程方案》印发...
2018-04-10,国务院公报,,,,中华人民共和国国务院令（第697号） 快递暂行条例,http://www.gov.cn/gongbao/content/2018/content_5280569.htm,中华人民共和国国务院令 第 697 号 《快递暂行条例》已经2018年2月7日国务院第198次常务会议通过，现予公布，自2018年5月1日起施行。 总 理 李克强 2018年3月2日 快 递 暂 行...
2018-04-10,国务院公报,,,,中华人民共和国国家发展和改革委员会令（第13号） 国家发展改革委决定宣布失效的规章目录（共2件）,http://www.gov.cn/gongbao/content/2018/content_5280581.htm,中华人民共和国国家发展和改革委员会令 第 13 号 根据投诉举报处理工作实际情况，并考虑到适用主体、调整对象均发生了变化，现决定宣布失效《电力监管机构举报处理规定》（国家电力监管委员会令第17号）、《...
2018-04-09,国务院文件,国务院办公厅,国办发〔2018〕18号,财政、金融、审计\银行,国务院办公厅关于全面推进金融业综合统计工作的意见,http://www.gov.cn/zhengce/zhengceku/2018-04/09/content_5280995.htm,国务院办公厅关于全面推进金融业 综合统计工作的意见 国办发〔2018〕18号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 为增强金融服务实体经济能力，健全货币政策和宏观审慎双支柱调控框架...
2018-04-08,国务院文件,国务院,国发〔2018〕10号,卫生、体育\医药管理,国务院关于在海南博鳌乐城国际医疗旅游先行区暂停实施《医疗器械监督管理条例》有关规定的决定,http://www.gov.cn/zhengce/zhengceku/2018-04/08/content_5280499.htm,国务院关于在海南博鳌乐城国际医疗旅游 先行区暂停实施《医疗器械监督管理条例》 有关规定的决定 国发〔2018〕10号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 为进一步支持海南省试点发...
2018-04-04,国务院文件,国务院,国令第698号,公安、安全、司法\司法,国务院关于修改和废止部分行政法规的决定,http://www.gov.cn/zhengce/zhengceku/2018-04/04/content_5279815.htm,中华人民共和国国务院令 第698号 现公布《国务院关于修改和废止部分行政法规的决定》，自公布之日起施行。 总理 李克强 2018年3月19日 国务院关于修改和废止部分行政法规的决定 为了依法推进简政...
2018-04-03,国务院文件,国务院办公厅,国办发〔2018〕20号,卫生、体育\医药管理,国务院办公厅关于改革完善仿制药供应保障及使用政策的意见,http://www.gov.cn/zhengce/zhengceku/2018-04/03/content_5279546.htm,国务院办公厅关于改革完善仿制药 供应保障及使用政策的意见 国办发〔2018〕20号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 为贯彻落实党的十九大精神和党中央、国务院关于推进健康中国建...
2018-04-02,国务院文件,国务院办公厅,国办发〔2018〕17号,科技、教育\科技,国务院办公厅关于印发科学数据管理办法的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/02/content_5279272.htm,国务院办公厅关于印发 科学数据管理办法的通知 国办发〔2018〕17号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 《科学数据管理办法》已经国务院同意，现印发给你们，请认真贯彻执行。 国...
2018-04-02,国务院文件,国务院办公厅,国办函〔2018〕19号,城乡建设、环境保护\环境监测、保护与治理,国务院办公厅关于调整湖南东洞庭湖等4处国家级自然保护区的通知,http://www.gov.cn/zhengce/zhengceku/2018-04/02/content_5279137.htm,国务院办公厅关于调整湖南东洞庭湖等 4处国家级自然保护区的通知 国办函〔2018〕19号 湖南省、重庆市、云南省、西藏自治区人民政府，环境保护部、国家林业局： 《环境保护部关于批准湖南东洞庭湖等4处国...
2018-03-30,国务院文件,国务院办公厅,国办发〔2018〕21号,财政、金融、审计\证券,国务院办公厅转发证监会关于开展创新企业境内发行股票或存托凭证试点若干意见的通知,http://www.gov.cn/zhengce/zhengceku/2018-03/30/content_5278689.htm,国务院办公厅转发证监会关于开展创新企业 境内发行股票或存托凭证试点若干意见的通知 国办发〔2018〕21号 各省、自治区、直辖市人民政府，国务院各部委、各直属机构： 证监会《关于开展创新企业境内发行股...
2018-03-30,国务院公报,,,,交通运输部关于废止一批规范性文件的决定 决定废止的规范性文件目录,http://www.gov.cn/gongbao/content/2018/content_5277755.htm,交通运输部关于废止一批规范性文件的决定 交法发〔2017〕177号 各省、自治区、直辖市、新疆生产建设兵团交通运输厅（局、委），部属各单位，部内各司局： 根据《国务院办公厅关于进一步做好“放管服”改革...
